vehicle_type,age,OpModeID,meanBaseRate_TotalEnergy_(KJ/hr),meanBaseRate_CO2_(g/hr),meanBaseRate_NOX_(g/hr),meanBaseRate_CO_(g/hr),meanBaseRate_HC_(g/hr),meanBaseRate_PM_(g/hr),meanBaseRate_PM_2.5_(g/hr)
3,13,24,234265.5833,17179.47572,53.43765571,283.3189494,15.80748975,,
3,13,25,298344.7494,21878.61446,75.72185372,378.6362607,18.11904848,,
3,13,27,410931.631,30134.98559,108.4194473,470.9383643,24.44435266,,
3,13,28,548640.3034,40233.62133,142.4835741,593.3270827,32.21657541,,
3,13,29,751897.3876,55139.1405,208.0186869,1463.742223,45.55051253,,
3,13,30,884850.9692,64889.0696,247.089367,5386.918964,63.154574,,
3,13,33,187828.5261,13774.0916,35.52168468,229.4498525,10.01495451,,
3,13,35,288068.3749,21125.01368,74.56785901,373.4895787,15.33925496,,
3,13,37,381559.7851,27981.05027,99.12924377,484.3220523,20.27135615,,
3,13,38,495161.0622,36311.8104,138.7212959,565.2645818,20.57321837,,
3,13,39,647856.8117,47509.49844,203.1948434,1060.864564,73.12527543,,
3,13,40,856994.136,62846.23521,232.9419682,2375.663179,107.4261021,,
3,14,0,77521.37616,5684.900789,4.89097565,98.16636396,13.83571926,,
3,14,1,61621.56079,4518.914355,3.37190612,101.3967753,7.507613392,,
3,14,11,94405.09369,6923.040046,7.199758811,117.3835792,9.690564129,,
3,14,12,117128.918,8589.453791,14.52820218,201.2835672,11.43838406,,
3,14,13,178476.0188,13088.24108,31.11429766,302.777097,16.28240165,,
3,14,14,233870.5394,17150.50583,52.75409256,428.4878239,20.54510251,,
3,14,15,286181.4544,20986.63951,75.6737146,536.4421411,24.47335201,,
3,14,16,368391.5077,27015.37662,109.3190302,855.1322533,33.24599956,,
3,14,21,118963.5942,8723.996709,17.58893809,190.0988071,14.2683747,,
3,14,22,137754.7159,10102.01227,20.46673108,220.0327386,12.77674713,,
3,14,23,178477.0329,13088.31545,31.69229229,281.8307522,15.21086892,,
3,14,24,233883.9799,17151.49147,51.84957541,341.7776288,18.59180346,,
3,14,25,297835.0071,21841.23336,77.11869176,438.2715509,22.00496793,,
3,14,27,410102.6197,30074.19143,118.4588504,583.4812684,29.54051819,,
3,14,28,547777.9266,40170.38037,159.6649993,804.2853561,38.68885507,,
3,14,29,750882.7917,55064.7368,232.1559374,1799.618772,51.90476086,,
3,14,30,883924.849,64821.15412,279.9899536,6322.065524,78.62649842,,
3,14,33,187589.0618,13756.53089,28.13347081,269.7928155,18.38951846,,
3,14,35,287676.1263,21096.24878,67.99245769,398.0480253,21.24437816,,
3,14,37,380922.878,27934.34375,97.02579542,513.5674424,24.71839869,,
3,14,38,494479.158,36261.80409,143.2563943,603.2182543,24.93879201,,
3,14,39,647147.314,47457.46861,213.2623113,1146.188569,76.8547912,,
3,14,40,856111.4819,62781.50724,251.9427082,2835.976675,113.0095195,,
3,15,0,71248.23736,5224.870621,5.86769222,105.0608544,13.31172464,,
3,15,1,56693.59642,4157.530309,5.27460622,79.6327856,8.08578032,,
3,15,11,87161.1994,6391.821144,8.1681667,116.1443188,9.93852792,,
3,15,12,109634.0919,8039.833223,16.9324356,185.742578,11.25840356,,
3,15,13,168188.5854,12333.82932,35.2354722,318.141402,17.2198338,,
3,15,14,219342.9235,16085.14736,61.670258,460.557714,22.211079,,
3,15,15,268399.3412,19682.61791,88.842672,567.402592,26.1182254,,
3,15,16,342527.0628,25118.6507,136.064406,917.55709,34.2620068,,
3,15,21,107998.7131,7919.905447,19.7184184,208.49788,16.16175658,,
3,15,22,127636.9395,9360.042017,23.5986552,223.166776,13.60481348,,
3,15,23,165701.0864,12151.41273,35.6264772,284.172512,15.4985334,,
3,15,24,216664.9436,15888.76217,59.4013676,390.351892,19.8889338,,
3,15,25,275732.4935,20220.3824,84.623436,481.936944,22.2647688,,
3,15,27,377380.1856,27674.54631,135.55579,752.076146,30.6771696,,
3,15,28,503813.1166,36946.29438,197.071094,1212.515454,42.3907506,,
3,15,29,690547.262,50640.13139,259.83211,2317.56082,59.1085432,,
3,15,30,824782.4819,60484.0473,320.3456,4500.26202,100.218173,,
3,15,33,167918.3662,12314.01324,33.4281256,250.571702,17.65198086,,
3,15,35,265967.2308,19504.26315,76.7487232,338.385386,18.359186,,
3,15,37,349145.9427,25604.03521,110.821618,448.788716,20.2383518,,
3,15,38,455501.4952,33403.44222,146.638552,702.960858,24.9043334,,
3,15,39,600476.9147,44034.97274,243.69357,1424.03994,33.2133748,,
3,15,40,792752.8783,58135.20975,311.48293,2724.71462,40.217933,,
3,16,0,71065.11687,5211.441785,8.274134827,227.8716942,42.19873633,,
3,16,1,59358.65909,4352.968234,7.365212513,186.1538671,18.70530855,,
3,16,11,90240.87247,6617.66383,13.52387637,219.9589437,26.76800367,,
3,16,12,115097.314,8440.469501,29.62205995,331.2011023,29.93849059,,
3,16,13,171694.9865,12590.96539,63.22351,558.3109286,39.46888312,,
3,16,14,223232.2752,16370.36648,111.3402547,741.3593497,45.63223425,,
3,16,15,273615.7097,20065.15159,163.92749,869.5750586,51.68656741,,
3,16,16,349476.4244,25628.27054,234.6129263,1234.477139,63.83272918,,
3,16,21,113849.2212,8348.942698,34.12944704,453.3097078,43.14372739,,
3,16,22,132133.4657,9689.787264,42.21317388,415.109886,36.12135455,,
3,16,23,169589.4913,12436.56241,67.04278388,507.2892778,39.77783391,,
3,16,24,221717.784,16259.30379,115.2292293,687.3031564,48.69126133,,
3,16,25,283146.1116,20764.04771,161.9633856,765.8200136,53.64993561,,
3,16,27,388199.2524,28467.94453,251.4426257,1087.014409,62.77506898,,
3,16,28,518162.2929,37998.56728,344.5827199,1802.686919,83.25878684,,
3,16,29,712246.3749,52231.39964,406.4932164,3079.272307,112.6496642,,
3,16,30,848430.9605,62218.26902,422.0937557,6005.458458,165.684708,,
3,16,33,171901.0864,12606.07938,56.97647956,418.5237838,43.22066136,,
3,16,35,269430.2063,19758.21468,155.325671,570.2654761,45.4496319,,
3,16,37,355179.4909,26046.49541,218.6124748,730.3238664,52.00918231,,
3,16,38,462681.0929,33929.94604,282.1847275,957.9877906,57.76258794,,
3,16,39,608325.4383,44610.53113,375.1701075,2033.486311,82.60951601,,
3,16,40,801909.0659,58806.66349,775.7953107,7601.627486,89.04428652,,
3,17,0,69532.07686,5099.018854,8.322972904,228.1258272,42.21897139,,
3,17,1,57861.88721,4243.204965,7.359162676,186.0844392,18.70774578,,
3,17,11,87911.49848,6446.843075,13.559622,220.4910368,26.83469368,,
3,17,12,112562.5878,8254.589584,29.60232522,331.9026322,29.96548812,,
3,17,13,167107.8436,12254.57492,63.23187963,560.1352056,39.57936128,,
3,17,14,216604.9953,15884.36596,111.3162765,743.9522226,45.77115771,,
3,17,15,264749.4976,19414.96272,163.8625601,873.7470747,51.8680951,,
3,17,16,336097.0169,24647.11401,234.8131044,1249.437825,64.17103941,,
3,17,21,110818.5177,8126.691113,34.09139182,453.6971013,43.24716891,,
3,17,22,128729.5195,9440.164548,42.16201883,415.586651,36.17952134,,
3,17,23,164579.2798,12069.14691,66.94409669,507.946757,39.84144213,,
3,17,24,214458.1488,15726.93055,115.0147046,688.05566,48.74944269,,
3,17,25,273742.3783,20074.44062,161.6929428,767.7984008,53.72131781,,
3,17,27,373338.5008,27378.1561,250.9472566,1089.905458,62.83103887,,
3,17,28,502226.0775,36829.91151,343.948955,1808.637699,83.30545244,,
3,17,29,689513.3039,50564.3078,405.9564604,3088.624653,112.6511138,,
3,17,30,824230.7646,60443.58803,422.1658398,6034.081536,165.8178148,,
3,17,33,165988.6364,12172.49973,57.14183654,421.6791291,43.41849674,,
3,17,35,261008.8327,19140.6473,154.9620437,571.8564437,45.51954467,,
3,17,37,343795.0159,25211.63393,218.1493947,731.4094142,52.00833081,,
3,17,38,448294.9692,32874.96366,281.6961615,958.1251797,57.68438745,,
3,17,39,590618.7639,43312.0417,374.4898315,2030.432125,82.39315993,,
3,17,40,776862.8327,56969.93977,773.2404909,7585.336696,88.97714514,,
3,18,0,68481.56724,5021.981483,9.50319735,147.7028815,34.32270403,,
3,18,1,57155.34442,4191.391829,7.092472079,133.2944907,13.62606821,,
3,18,11,85950.66475,6303.048605,13.94023289,239.4908187,30.96653811,,
3,18,12,110102.063,8074.151103,30.92061369,345.1991298,28.26009598,,
3,18,13,165481.2775,12135.29341,66.29322795,641.9174127,40.03662949,,
3,18,14,215036.6398,15769.35323,115.4478812,828.3709152,43.93852898,,
3,18,15,263612.702,19331.59771,174.0715105,1004.71626,53.57889926,,
3,18,16,335930.4928,24634.90224,244.4392397,1300.159609,59.96839491,,
3,18,21,107492.7143,7882.798869,34.49911783,347.963465,34.42859168,,
3,18,22,126885.2777,9304.920153,49.33297217,445.7075829,35.5890232,,
3,18,23,163011.3424,11954.16484,72.07260624,549.4450325,38.14788211,,
3,18,24,212586.4237,15589.67072,127.5948317,727.1955327,45.40458175,,
3,18,25,271013.994,19874.35911,182.80826,930.6612679,48.62823133,,
3,18,27,370027.6013,27135.35681,250.7526525,1280.076398,61.61101879,,
3,18,28,493894.9979,36218.96569,319.1429253,2223.887315,78.94325333,,
3,18,29,677591.3893,49690.03408,463.4589552,8630.151905,228.0883469,,
3,18,30,816122.8637,59849.00864,704.4243357,19328.39827,293.3723585,,
3,18,33,164861.7282,12089.85979,74.66244614,438.4504183,41.17813293,,
3,18,35,259388.2943,19021.80782,183.424328,864.2901822,47.0056113,,
3,18,37,340141.6768,24943.7224,249.0081943,1050.093873,53.02829465,,
3,18,38,444452.074,32593.15135,306.6852766,1349.269343,65.71305565,,
3,18,39,587377.077,43074.318,373.9960634,5076.910254,160.7175354,,
3,18,40,772469.976,56647.79695,454.7181667,10922.88508,175.0159411,,
3,19,0,68317.14367,5009.923755,9.52459654,148.1009493,34.35935195,,
3,19,1,56645.96408,4154.037271,7.090223529,133.4333965,13.64416543,,
3,19,11,85130.25652,6242.885336,13.95749845,239.7036796,30.98742027,,
3,19,12,109005.9994,7993.773107,30.90603509,345.5187086,28.27974286,,
3,19,13,164187.5427,12040.41952,66.2874522,642.5920215,40.09237193,,
3,19,14,213362.1326,15646.55603,115.4218203,829.4350916,44.01659454,,
3,19,15,261239.0946,19157.53317,174.0041283,1006.444531,53.6673079,,
3,19,16,332096.8411,24353.76779,244.5111733,1307.743586,60.15762203,,
3,19,21,106563.8849,7814.684715,34.47806394,348.5144785,34.51140506,,
3,19,22,125367.3116,9193.602641,49.28273892,445.8550282,35.62113019,,
3,19,23,161138.252,11816.80488,72.00451855,549.6484718,38.18646246,,
3,19,24,210184.4273,15413.52432,127.4420703,727.4560864,45.44582183,,
3,19,25,267883.5031,19644.78978,182.5982819,931.1473218,48.68210193,,
3,19,27,366603.2656,26884.23887,250.4967347,1280.945022,61.64408256,,
3,19,28,487427.279,35744.66631,318.8968347,2225.596224,78.98190919,,
3,19,29,669544.7379,49099.94633,462.9906012,8616.648973,227.7068922,,
3,19,30,805892.0223,59098.74696,703.5272008,19299.20907,293.0190148,,
3,19,33,161588.6724,11849.83571,74.69012709,440.0298989,41.2880712,,
3,19,35,256725.1548,18826.51092,183.1417383,864.1463778,47.03693162,,
3,19,37,337116.6724,24721.88875,248.6661653,1049.601338,53.02449651,,
3,19,38,440133.3165,32276.44247,306.3495042,1348.045699,65.64597554,,
3,19,39,580899.8211,42599.31924,373.6453807,5065.24074,160.3461119,,
3,19,40,763698.4756,56004.5536,454.4494965,10903.39576,174.6962864,,
3,20,0,67232.98745,4930.418967,10.69445768,176.1601371,40.6985687,,
3,20,1,56850.8674,4169.063514,7.916876309,158.6719677,16.16267333,,
3,20,11,85395.41375,6262.330199,15.63757089,285.0369271,36.70031673,,
3,20,12,110200.3397,8081.358061,34.49781556,410.8655773,33.49371172,,
3,20,13,164596.9552,12070.44311,74.05301092,764.1388726,47.49367819,,
3,20,14,213511.1363,15657.48297,128.9044523,986.3607571,52.14817779,,
3,20,15,261895.5866,19205.67591,194.2623703,1196.942272,63.57935033,,
3,20,16,333991.4669,24492.70701,273.3826775,1556.284035,71.29914717,,
3,20,21,107353.7841,7872.610655,38.47329151,414.4717643,40.89441427,,
3,20,22,126197.3551,9254.472497,54.94447853,530.128119,42.19106362,,
3,20,23,162231.5398,11896.97931,80.28943168,653.5444664,45.2309907,,
3,20,24,211589.1089,15516.5343,142.0279147,864.9601354,53.82794942,,
3,20,25,270262.1998,19819.22753,203.5174479,1107.185391,57.66446959,,
3,20,27,368438.4382,27018.81819,279.273271,1523.149669,73.00605889,,
3,20,28,492367.941,36106.98152,355.724246,2646.4535,93.53830396,,
3,20,29,673224.3189,49369.78226,516.1893367,10242.22898,269.5058579,,
3,20,30,811053.9515,59477.28842,783.9119651,22940.24491,346.8536626,,
3,20,33,162369.3303,11907.08395,83.52328337,523.4732502,48.92802456,,
3,20,35,256990.9622,18846.00347,203.9481289,1027.403072,55.70865118,,
3,20,37,338267.2656,24806.26558,277.0176254,1247.827915,62.78689286,,
3,20,38,440543.2015,32306.50071,341.4869436,1602.521444,77.7108407,,
3,20,39,580985.2429,42605.58351,416.6434834,6020.110008,189.7444517,,
3,20,40,760996.6871,55806.42245,507.1312118,12959.92168,206.7551946,,
3,21,0,77652.54005,5694.519474,10.55139409,173.6697514,40.57133959,,
3,21,1,68758.74097,5042.307556,7.957717863,158.2226289,16.08322171,,
3,21,11,95983.50236,7038.790013,15.54215175,284.5292271,36.68489717,,
3,21,12,122776.3745,9003.600592,34.71456445,410.0295995,33.47483059,,
3,21,13,173567.2179,12728.26236,74.31126962,761.9287279,47.23927877,,
3,21,14,222789.3646,16337.88637,129.4838542,981.9285486,51.73121124,,
3,21,15,270749.9103,19854.99297,195.3635786,1187.995686,63.12624118,,
3,21,16,340937.7226,25002.09909,273.5795948,1501.065899,70.0556279,,
3,21,21,125939.7577,9235.582021,38.75391753,411.7612586,40.39114493,,
3,21,22,142461.7285,10447.19319,55.50883329,531.2128877,42.10720796,,
3,21,23,176682.4696,12956.71414,81.07097712,654.7048206,45.10713389,,
3,21,24,226302.0083,16595.48023,143.6726111,866.5668763,53.71870059,,
3,21,25,287298.9362,21068.58817,205.8018169,1107.996427,57.46832141,,
3,21,27,360300.7663,26422.05559,282.1465872,1522.632281,73.04458047,,
3,21,28,494553.9837,36267.29131,358.7360783,2643.923671,93.61792047,,
3,21,29,652355.2702,47839.38539,521.4623185,10396.72965,273.7584622,,
3,21,30,787630.9958,57759.60504,793.4275536,23277.67927,351.2035631,,
3,21,33,193590.8081,14196.65894,83.53717317,512.8339467,48.2372607,,
3,21,35,296955.0837,21776.70564,206.8227656,1033.013591,55.68832718,,
3,21,37,380360.4246,27893.09717,280.5830306,1257.238083,63.08316361,,
3,21,38,477548.1831,35020.1993,345.1856625,1619.433903,78.58676082,,
3,21,39,625632.3564,45879.70509,420.6776873,6141.407074,193.5781753,,
3,21,40,780745.1889,57254.64588,510.75846,13175.04682,210.2381865,,
3,22,0,78371.11776,5747.215172,10.260082,309.7468382,65.89274922,,
3,22,1,69400.72045,5089.38605,12.19270864,482.7174925,37.42784922,,
3,22,11,96027.19281,7041.993979,16.14375192,376.9391633,42.95236427,,
3,22,12,122142.3252,8957.103644,35.24102617,588.054502,48.14689204,,
3,22,13,171769.6691,12596.44211,72.59312413,844.4094395,59.17475946,,
3,22,14,221247.9726,16224.85095,120.4669932,1131.444531,69.06737834,,
3,22,15,268611.1835,19698.15301,178.7821137,1401.894201,80.71696775,,
3,22,16,340133.5455,24943.1261,258.5429486,1745.144457,106.4646901,,
3,22,21,126239.9858,9257.598748,38.07846703,636.4440086,65.11430151,,
3,22,22,142667.4609,10462.28023,48.44805379,678.2477896,53.11583237,,
3,22,23,176075.9647,12912.23712,75.55563742,835.2695033,57.81918643,,
3,22,24,225025.2117,16501.84848,129.5611956,1226.01058,73.05365807,,
3,22,25,285931.8199,20968.33298,184.1715246,1418.408629,81.3189464,,
3,22,27,355214.8135,26049.08573,274.4399969,2122.859878,101.3631769,,
3,22,28,487525.8238,35751.89293,354.0911365,3182.651725,133.3145803,,
3,22,29,642422.322,47110.96921,370.2905126,4358.298061,167.6166915,,
3,22,30,775590.123,56876.60772,613.923328,20305.87007,275.0000806,,
3,22,33,195644.7755,14347.28321,75.89059224,714.5578472,64.07292024,,
3,22,35,296777.359,21763.6725,196.9948264,1205.652135,68.50376438,,
3,22,37,380140.0422,27876.93579,282.7561821,1494.095136,76.73837857,,
3,22,38,477656.9593,35028.17622,350.5804807,2047.566226,88.26522936,,
3,22,39,625941.9773,45902.41062,424.5497879,3622.718638,130.3233534,,
3,22,40,773483.2591,56722.10438,566.9981415,15041.43874,206.4057166,,
3,23,0,85928.3654,6301.413319,10.26654388,309.7357494,65.89651578,,
3,23,1,71258.82952,5225.647379,12.19295637,482.5952264,37.43113622,,
3,23,11,96762.12928,7095.889319,16.14895959,376.9055454,42.95914943,,
3,23,12,124015.0804,9094.439022,35.2431813,587.9683181,48.14911608,,
3,23,13,179207.7986,13141.90493,72.60200535,844.3158477,59.17942383,,
3,23,14,237563.6822,17421.3363,120.474586,1131.317339,69.07344673,,
3,23,15,292600.128,21457.34223,178.7862487,1401.74626,80.72638842,,
3,23,16,383737.7669,28140.76893,258.5689239,1745.20917,106.4983275,,
3,23,21,124231.1562,9110.284581,38.08508264,636.3693273,65.1266335,,
3,23,22,143110.6826,10494.78315,48.45697181,678.1487797,53.11843442,,
3,23,23,183758.5539,13475.62698,75.56341865,835.1325807,57.81995538,,
3,23,24,238444.6192,17485.93834,129.5609945,1225.76965,73.0489442,,
3,23,25,304105.5147,22301.07057,184.1683439,1418.145211,81.31450117,,
3,23,27,383572.3607,28128.63914,274.4272087,2122.462871,101.3571027,,
3,23,28,517126.6195,37922.6179,354.0759572,3182.040501,133.3095815,,
3,23,29,672316.128,49303.1816,370.2992193,4357.590225,167.6336041,,
3,23,30,816052.8372,59843.87337,613.8869003,20301.20811,275.0340111,,
3,23,33,204989.4962,15032.56271,75.92692625,714.5779349,64.07659116,,
3,23,35,306119.0079,22448.72673,196.9999504,1205.452194,68.49454518,,
3,23,37,392504.1156,28783.63449,282.7555084,1493.778828,76.72600572,,
3,23,38,487296.1204,35735.04802,350.5864857,2047.094167,88.24884669,,
3,23,39,631299.648,46295.30647,424.5582299,3621.830028,130.2964426,,
3,23,40,790483.3676,57968.77897,567.0003199,15037.31136,206.3743751,,
3,24,0,76262.19807,5592.561064,10.13579353,309.9594595,65.8201816,,
3,24,1,65160.50278,4778.436762,12.18791997,485.0678002,37.3645616,,
3,24,11,91502.26409,6710.16588,16.04357127,377.5849031,42.82179281,,
3,24,12,122949.7962,9016.318183,35.19950983,589.7107047,48.10402433,,
3,24,13,185252.1312,13585.15598,72.42218369,846.2075841,59.08493985,,
3,24,14,243077.6718,17825.69553,120.3207326,1133.888263,68.95053824,,
3,24,15,303384.8025,22248.21834,178.7022332,1404.736388,80.53563662,,
3,24,16,386841.1792,28368.3525,258.0428975,1743.896447,105.8175992,,
3,24,21,118955.1278,8723.37584,37.95116602,637.8789084,64.87701485,,
3,24,22,144893.4499,10625.51942,48.27645447,680.1504653,53.06568522,,
3,24,23,189570.0261,13901.8016,75.40584472,837.9009544,57.80428196,,
3,24,24,247584.5757,18156.2018,129.5648,1230.641393,73.14416222,,
3,24,25,317415.0442,23277.10271,184.2323195,1423.47152,81.40426765,,
3,24,27,412031.2474,30215.62412,274.6853692,2130.490382,101.4797835,,
3,24,28,552709.0284,40531.99449,354.3823305,3194.399659,133.4104417,,
3,24,29,728350.3135,53412.35511,370.1223256,4371.901548,167.2911073,,
3,24,30,860048.0691,63070.1903,614.6226227,20395.48269,274.347011,,
3,24,33,207039.0841,15182.86582,75.19170388,714.1700976,64.00219556,,
3,24,35,329526.4127,24165.26971,196.8958886,1209.494733,68.68091914,,
3,24,37,432524.846,31718.48798,282.7685664,1500.174978,76.97616405,,
3,24,38,538407.6217,39483.22469,350.4642899,2056.640198,88.58010388,,
3,24,39,702269.4047,51499.75517,424.3865821,3639.800055,130.8406088,,
3,24,40,874976.062,64164.90975,566.9551011,15120.78149,207.0080234,,
3,25,0,68859.73362,5049.713684,11.77738031,307.1506858,66.77855465,,
3,25,1,59176.92806,4339.641292,12.25115027,454.0241965,38.20040767,,
3,25,11,83029.95008,6088.862867,17.36673302,369.0553972,44.54631559,,
3,25,12,113465.3092,8320.789152,35.74780414,567.8346817,48.67014789,,
3,25,13,171531.3641,12578.96641,74.67985509,822.4564029,60.27118744,,
3,25,14,225925.6307,16567.87921,122.2523593,1101.609726,70.49365752,,
3,25,15,281292.1055,20628.08727,179.757024,1367.194641,82.93053574,,
3,25,16,361729.1941,26526.80696,264.6471803,1760.377517,114.3642164,,
3,25,21,103599.138,7597.269947,39.63250008,618.9257808,68.01099857,,
3,25,22,124928.3151,9161.409565,50.54286499,655.0188899,53.72794809,,
3,25,23,166687.0894,12223.71961,77.3841922,803.1434722,58.00105238,,
3,25,24,222032.7448,16282.40091,129.5169961,1169.475735,71.94867217,,
3,25,25,283063.439,20757.98505,183.4290603,1356.598687,80.27722082,,
3,25,27,369621.4372,27105.57144,271.4440738,2029.703434,99.9394889,,
3,25,28,477267.4421,34999.61162,350.5357002,3039.22808,132.1441018,,
3,25,29,629491.5312,46162.71124,372.3431761,4192.220038,171.5911685,,
3,25,30,744847.4176,54622.14271,605.3854029,19211.84818,282.9723374,,
3,25,33,176339.4696,12931.56081,84.42250751,719.2904086,64.93622986,,
3,25,35,272555.4086,19987.39618,198.2023591,1158.739854,66.34095456,,
3,25,37,354404.3974,25989.65522,282.6045644,1419.870129,73.83537618,,
3,25,38,439240.4265,32210.96388,351.9984053,1936.788045,84.42110631,,
3,25,39,563073.4849,41292.05462,426.5415592,3414.183153,124.0085014,,
3,25,40,689948.6448,50596.2328,567.5227161,14072.7995,199.0524398,,
3,26,0,83137.57837,6096.755608,12.26931383,545.3775888,131.1494473,,
3,26,1,67714.14541,4965.703884,13.1625807,675.4380105,58.15822202,,
3,26,11,95049.36466,6970.286583,17.18859569,691.835345,70.18603511,,
3,26,12,118440.1539,8685.611088,36.40877702,1000.452791,73.38785755,,
3,26,13,180723.3552,13253.04575,78.78695699,1506.311075,92.14226733,,
3,26,14,236604.09,17350.9662,137.8014535,2019.921327,106.6631769,,
3,26,15,290513.8891,21304.35138,213.1482317,2501.065655,118.3081261,,
3,26,16,371251.2638,27225.09206,308.3857634,3075.675859,142.4350971,,
3,26,21,118972.7511,8724.668215,40.31959099,1037.768779,96.86548533,,
3,26,22,133614.4272,9798.391105,52.32456994,1220.808541,80.94662873,,
3,26,23,179208.6779,13141.96941,83.36066004,1489.080973,86.04445617,,
3,26,24,239162.9178,17538.61357,151.0163542,2064.750527,102.6758615,,
3,26,25,302691.4214,22197.3704,236.5992859,2460.17354,111.736436,,
3,26,27,389557.6084,28567.5573,323.6930956,4023.600317,139.4259337,,
3,26,28,535459.069,39266.9975,363.4816686,6207.559203,180.7623645,,
3,26,29,717076.3618,52585.59867,377.4487853,7573.801525,214.6283475,,
3,26,30,851887.8992,62471.77785,503.0173441,17344.21399,452.0297979,,
3,26,33,184935.6685,13561.94871,97.11932382,1119.995385,96.54169384,,
3,26,35,292917.1446,21480.59011,265.442159,1977.878598,99.19506812,,
3,26,37,378111.4573,27728.1729,377.1194463,2544.770176,112.9129251,,
3,26,38,477635.4307,35026.59745,456.2392046,3539.052394,129.2177087,,
3,26,39,630998.5571,46273.22647,473.0689562,4454.437279,155.9974831,,
3,26,40,791754.5659,58062.00018,498.8548746,8105.465173,337.2969402,,
3,27,0,79079.54018,5799.166148,12.30338858,544.8256228,131.0370276,,
3,27,1,69612.21209,5104.895437,13.16204397,674.3170002,58.13487416,,
3,27,11,91362.90555,6699.946254,17.21724229,690.9865042,70.1699552,,
3,27,12,115851.0112,8495.740628,36.41911398,999.0917623,73.34891174,,
3,27,13,177894.6589,13045.60802,78.82670407,1504.391219,92.10180739,,
3,27,14,234869.7673,17223.78254,137.8105837,2017.33504,106.6214682,,
3,27,15,290991.1155,21339.34798,213.1017525,2497.92174,118.2862558,,
3,27,16,375989.7557,27572.58146,308.4365236,3073.312229,142.5598141,,
3,27,21,119261.7705,8745.862971,40.35409615,1036.498646,96.87289009,,
3,27,22,134935.7417,9895.287499,52.36931813,1219.102973,80.90457304,,
3,27,23,180420.7343,13230.85355,83.39057494,1486.921515,85.99074336,,
3,27,24,241162.8966,17685.27868,150.9708776,2061.594143,102.5868341,,
3,27,25,304642.377,22340.44047,236.4722528,2456.465067,111.647356,,
3,27,27,395711.3408,29018.831,323.5157864,4017.328617,139.3114375,,
3,27,28,516420.8564,37870.86194,363.372497,6197.69997,180.6348571,,
3,27,29,671747.1048,49261.45323,377.4855071,7562.977407,214.6313465,,
3,27,30,808128.2613,59262.73781,503.0307934,17322.75148,451.8650825,,
3,27,33,194523.7906,14265.07765,97.29042055,1119.277322,96.49638707,,
3,27,35,304044.3381,22296.58429,265.3311818,1975.101958,99.07718496,,
3,27,37,391833.3522,28734.44517,376.9206808,2540.73047,112.7650699,,
3,27,38,482120.5004,35355.50256,456.056628,3533.181516,129.0362729,,
3,27,39,613266.9586,44972.90927,473.0187374,4447.464332,155.7853093,,
3,27,40,761752.4536,55861.84533,499.0084124,8095.36829,336.8413764,,
3,28,0,84449.06796,6192.931509,11.62737144,555.7676499,133.2653744,,
3,28,1,71016.64676,5207.88731,13.17253869,696.5445807,58.59731235,,
3,28,11,94336.14144,6917.983548,16.64883634,707.8153885,70.48809443,,
3,28,12,129072.8579,9465.342697,36.21366063,1026.076387,74.12056165,,
3,28,13,216380.4782,15867.90137,78.03741075,1542.454427,92.90327448,,
3,28,14,298978.8749,21925.11699,137.627901,2068.611066,107.4475363,,
3,28,15,396315.7511,29063.15442,214.0212218,2560.252849,118.7186948,,
3,28,16,533097.742,39093.83352,307.4261432,3120.159688,140.0844037,,
3,28,21,147854.8907,10842.69174,39.66921922,1061.679932,96.72490195,,
3,28,22,206829.5582,15167.50059,51.48113151,1252.919033,81.73782079,,
3,28,23,274182.3821,20106.70756,82.79625124,1529.737465,87.05515256,,
3,28,24,353437.1983,25918.72729,151.8711727,2124.177579,104.3515195,,
3,28,25,457205.6012,33528.40999,238.9892458,2529.994706,113.4129811,,
3,28,27,587712.5275,43098.9177,327.0290094,4141.682132,141.5808769,,
3,28,28,794240.6025,58244.30952,365.5337466,6393.187418,183.1619007,,
3,28,29,1045197.41,76647.80832,376.7527848,7777.587735,214.5693926,,
3,28,30,1257025.425,92181.8624,502.7582405,17748.26309,455.12703,,
3,28,33,349030.209,25595.54808,93.89558313,1133.507293,97.39394098,,
3,28,35,574369.0703,42120.39753,267.5293739,2030.154134,101.4142682,,
3,28,37,739229.449,54210.15836,380.8588777,2620.829165,115.6964944,,
3,28,38,924687.0568,67810.38262,459.6728053,3649.590262,132.6335828,,
3,28,39,1208564.94,88628.09358,474.0093912,4585.722181,159.9920039,,
3,28,40,1531300.876,112295.395,495.9572393,8295.54774,345.8736497,,
3,29,0,96504.77514,7077.016682,16.37593854,488.0429535,93.94672001,,
3,29,1,80112.46423,5874.91391,15.59248169,550.4681655,51.75816279,,
3,29,11,104236.5771,7644.01548,19.91539108,606.6825985,61.58269264,,
3,29,12,144300.2983,10582.02163,37.4049952,833.242975,63.7250497,,
3,29,13,248374.557,18214.13377,78.23195783,1194.986246,82.22714115,,
3,29,14,345598.7654,25343.90889,131.4847541,1666.828991,95.61870364,,
3,29,15,461416.6299,33837.21876,196.5926666,2069.954168,111.7645426,,
3,29,16,630912.9562,46266.94907,303.6542521,2784.575511,146.2166334,,
3,29,21,171168.6062,12552.36417,43.02773821,963.9250725,91.96244989,,
3,29,22,246676.1667,18089.58515,51.3763124,953.9365518,68.55641242,,
